W_Vad_Pos,W_Vad_Neg,W_Vad_Neu,W_Vad_Comp,W_BERT_SCORE,W_Polarity,W_Subjectivity,close,change
0,0,0,0,0,0,0,35527.81,1
0,0,0,0,0,0,0,35793.61,1
0,0,0,0,0,0,0,35794.87,1
0,0,0,0,0,0,0,35810.89,1
0,0,0,0,0,0,0,35682.33,0
0,0,0,0,0,0,0,35704.55,1
0,0,0,0,0,0,0,35923.77,1
0,0,0,0,0,0,0,35759.22,0
0,0,0,0,0,0,0,35788.85,1
0,0,0,0,0,0,0,36236.48,1
0,0,0,0,0,0,0,36122.01,0
0,0,0,0,0,0,0,35912.35,0
0,0,0,0,0,0,0,35767.26,0
0,0,0,0,0,0,0,35534.58,0
0,0,0,0,0,0,0,35944.15,1
0,0,0,0,0,0,0,36099.55,1
0,0,0,0,0,0,0,35879.81,0
0,0,0,0,0,0,0,35550.59,0
0,0,0,0,0,0,0,35507.06,0
0,0,0,0,0,0,0,35368.41,0
0,0,0,0,0,0,0,35643.24,1
0,0,0,0,0,0,0,35611.04,0
0,0,0,0,0,0,0,35524.75,0
0,0,0,0,0,0,0,35816.01,1
0,0,0,0,0,0,0,35725.9,0
0,0,0,0,0,0,0,35509.93,0
0,0,0,0,0,0,0,35619.69,1
0,0,0,0,0,0,0,35316.63,0
0,0,0,0,0,0,0,34980.96,0
0,0,0,0,0,0,0,34093.61,0
0,0,0,0,0,0,0,33873.53,0
0,0,0,0,0,0,0,33898.38,1
0,0,0,0,0,0,0,33899.75,1
0,0,0,0,0,0,0,34339.03,1
0,0,0,0,0,0,0,34416.81,1
330.856,116.644,3335.5,456.2458,3297.17835,192.9666667,320.6,34566.47,1
102211.473,40036.723,746648.804,333198.9409,671848.525,-7960.763409,290517.3678,34590.78,1
41818.947,2574.492,86283.561,58135.6414,118186.6248,18677.76785,30108.95179,34947.77,1
636.668,259.331,203972.956,1666.8323,189461.5085,375.6870238,7275.810122,35512.07,1
58049.282,9954.529,380469.189,112760.5135,384554.4179,14839.7832,58797.50844,35812.33,1
11277.503,1460.824,155081.673,42757.9296,149259.6797,4674.947879,16116.98061,35523.64,0
15062.013,233.864,54797.021,25174.7396,63199.07592,24409.12993,50091.91397,35649.62,1
50962.037,28190.783,240692.924,76794.7589,277612.207,-31472.42859,191626.2893,35589.77,0
44135.991,4467.629,337599.38,90062.2427,352177.2067,-14365.47262,290676.2595,35551.71,0
16194.708,698.291,77734.821,56849.3353,82612.96084,28605.343,37456.6795,35252.91,0
40921.012,532.504,122002.484,108411.9605,124554.7985,42492.76964,94444.80742,35121.13,0
6405.061,407.12,231826.819,29284.0658,224928.9161,313.7599206,28778.96359,34659.58,0
15480.756,4838.957,665951.287,41360.0386,615429.8235,-511.2186364,16627.50177,34209.15,0
4232.51,734.363,28196.652,9188.323,30473.05943,-2699.325361,6172.666344,34439.64,1
4220.312,3095.475,26124.233,-1412.011,29523.53502,2280.555334,10907.29323,32743.99,0
45940.026,6818.289,297518.337,146304.512,310572.8074,9126.808106,27602.03456,33054.63,1
26561.324,711.52,126655.216,69010.8555,140047.9152,38408.83826,38822.4803,32883.88,0
14743.344,2171.618,184686.038,62692.621,168590.391,9119.155947,28543.62754,33150.07,1
30682.282,695.389,96501.851,63633.5244,109304.3465,64459.00865,91400.35886,32327.24,0
29367.667,3627.47,208968.022,101851.414,218290.6292,47707.76165,77947.76177,32526.71,1
24691.623,3553.076,126813.971,59291.3524,137869.3879,27273.97095,78144.02931,32267.47,0
27583.379,12970.294,202603.139,68472.3836,182080.1709,14553.16682,82309.6717,33155.12,1
13163.651,1447.567,98557.991,41423.7688,99165.18335,4039.227857,25271.64475,32908.48,0
35451.32,5496.723,111037.318,76425.7661,138610.2214,37357.33298,80931.50437,32703,0
18145.584,726.232,80457.479,36751.4333,90951.33601,34238.28227,42284.63793,32183.58,0
32744.199,1268.308,270633.743,131572.8021,282528.1885,24871.35288,64814.00101,32261.93,1
19056.181,9761.539,113441.355,22005.7306,123758.869,26127.17221,55892.67558,32803.81,1
11885.948,741.074,76654.308,37531.1506,82409.66634,857.5801046,6173.199284,32592.83,0
2922.474,4775.603,125684.601,-3810.808,95965.88476,-8294.44912,29718.99981,32580.29,0
12675.342,5840.612,207984.554,28597.3323,203014.9036,7308.183885,44185.46934,31504.63,0
10191.674,212946.231,438573.474,-308061.2144,599028.8252,-203287.2202,334701.5278,31265.19,0
4574.969,5401.371,81119.391,237.786,76856.02382,11417.8832,22718.55193,31634.16,1
33056.26,21684.937,273904.803,56548.2302,287148.6013,20061.41996,164281.2104,31820.93,1
18856.826,3152.664,141378.574,49470.5479,117897.4741,65135.88917,96841.64808,32619.38,1
11313.252,624.946,154390.802,37127.1367,150169.842,3016.716932,29719.85894,32918.88,1
3449.279,413.922,75728.799,8788.6331,73367.24852,38132.53591,41934.55476,33042.16,1
4313.618,33.172,22020.21,15121.7096,23910.53961,3337.824841,7081.159563,32926.62,0
24586.178,18163.027,158622.91,38933.158,179573.8644,34515.7481,71679.45776,32613.44,0
202.533,0,56059.467,914.5163,43950.85551,16039.55753,17809.44487,32862.16,1
10213.91,1429.848,100755.668,32678.1695,101849.705,9493.277121,20577.8788,32596.96,0
21048.635,1587.631,178884.231,59465.4451,184861.7682,20675.35356,28725.0975,31705,0
18143.738,996.032,116968.955,33729.9335,118758.0093,41611.60332,87527.96943,31585.74,0
4954.355,18033.951,239496.307,-49252.3124,234309.534,3976.356275,17551.31587,31800.51,1
23126.935,729.504,240247.759,62553.6482,238834.5657,44304.64477,71155.56317,31182.19,0
93000.141,268524.635,535737.113,-320328.6162,726106.8217,538.1152092,241126.5656,29871.63,0
53975.93,24898.047,447082.685,82832.8117,427289.7512,90100.82786,292304.187,29189.9,0
35812.534,3232.717,210264.749,113259.7028,226160.2771,35841.00525,83543.75569,30571,1
135609.952,23549.363,568373.264,375040.9167,561341.0597,110039.9484,380099.8162,31716.26,1
19635.937,87733.592,378228.871,-110139.8324,429031.5678,11069.26766,95356.6311,32535.66,1
26967.811,4793.308,203905.494,67275.3902,159881.0718,14278.41806,54667.05498,32763.8,1
16471.678,5147.078,1293696.361,59896.5954,1197914.152,-104400.8211,730394.0157,33003.89,1
26414.222,31141.104,313643.674,41500.5504,318811.0087,62067.29144,120856.5379,32409.31,0
27876.498,6240.617,172524.885,64728.3115,185269.346,8444.322825,33430.474,32899.86,1
507.481,256.154,7989.795,492.0873,7177.933736,590.9016162,2564.481566,32502.83,0
27077.764,3342.948,710746.137,67635.4609,674543.6786,26543.29582,46153.30417,32614.42,1
4868.144,1226.204,27595.655,14769.2772,28302.51616,5317.256667,14563.41167,32545.26,0
67779.482,15355.717,408390.212,143128.6898,453582.5322,101478.6588,148196.8884,33716.47,1
1904.954,1913.275,96326.771,1061.8379,85770.37868,868.3140476,13135.45282,34042.41,1
35392.608,2435.887,116932.506,89589.5155,135262.5611,89181.72528,102474.7194,33842.66,0
6795.489,165.022,22987.397,21555.8299,24866.45533,3666.142544,17582.76797,34015.97,1
11987.555,247.795,80104.371,41460.8631,82688.18035,11002.02778,34372.67014,33798.08,0
14302.353,400.204,170319.443,46744.1725,169305.9869,19025.79667,49662.50833,34347.14,1
31578.898,5227.572,355089.62,131921.0124,336149.7722,69115.40019,131968.9863,33925.02,0
4137.445,2438.627,89992.505,8354.006,60008.6978,3186.080635,17957.97897,34001.24,1
14664.389,8893.883,34701.332,38574.3626,48768.76751,9010.612222,32187.48722,33760.89,0
13031.53,1445.611,105804.67,37609.1225,102888.4207,1574.077652,26013.24931,33931.12,1
50395.402,1014.991,200338.607,132622.3412,231237.6337,9390.492045,48725.25725,34244.26,1
6215.919,5044.732,113117.6,484.7171,112423.5922,4604.274567,16596.61983,33943.06,0
10835.98,1276.617,175717.524,34122.5717,164408.9099,8802.205211,72393.00278,34227.88,1
24111.799,1507.844,158392.371,68454.1644,164664.2192,4873.783016,17180.88042,34016.3,0
21806.274,3178.447,247308.479,74318.9625,243954.7737,65283.46731,123261.634,34074.95,1
4592.605,567.045,148243.431,15327.1901,119040.4069,7433.180198,10058.36599,33489.3,0
2083.338,1969.471,105424.188,531.4242,88575.07497,843.4243867,6557.893526,33710.7,1
14673.78,908.258,1203897.234,44819.8337,1133885.755,8156.380506,14704.24991,33620.24,0
3162.071,264.768,19816.161,8882.4266,20410.37967,1865.206361,6203.919611,33275.47,0
4605.333,1012.239,91774.542,5213.8001,88829.37903,3258.262716,9335.653734,32898.7,0
0,0,0,0,0,0,0,33058.42,1
0,0,0,0,0,0,0,33367.52,1
0,0,0,0,0,0,0,33478.09,1
0,0,0,0,0,0,0,33652.28,1
0,0,0,0,0,0,0,33211.09,0
0,0,0,0,0,0,0,32614.08,0
0,0,0,0,0,0,0,32482.71,0
0,0,0,0,0,0,0,32601.63,1
0,0,0,0,0,0,0,32556.15,0
0,0,0,0,0,0,0,32988.11,1
0,0,0,0,0,0,0,32990.48,1
0,0,0,0,0,0,0,32841.02,0
0,0,0,0,0,0,0,33359.48,1
0,0,0,0,0,0,0,33265.68,0
0,0,0,0,0,0,0,33222.45,0
0,0,0,0,0,0,0,33859.1,1
0,0,0,0,0,0,0,34075.98,1
0,0,0,0,0,0,0,34104.19,1
0,0,0,0,0,0,0,34047.1,0
0,0,0,0,0,0,0,33901.93,0
0,0,0,0,0,0,0,34519.81,1
0,0,0,0,0,0,0,35002.72,1
0,0,0,0,0,0,0,34892.95,0
0,0,0,0,0,0,0,34858.8,0
0,0,0,0,0,0,0,34875.84,1
0,0,0,0,0,0,0,34788.49,0
0,0,0,0,0,0,0,34734.68,0
0,0,0,0,0,0,0,34649.32,0
0,0,0,0,0,0,0,34580.27,0
0,0,0,0,0,0,0,34819.58,1
0,0,0,0,0,0,0,35161.32,1
0,0,0,0,0,0,0,35094.57,0
0,0,0,0,0,0,0,34733.1,0
0,0,0,0,0,0,0,34479.52,0
0,0,0,0,0,0,0,34448.22,0
0,0,0,0,0,0,0,34304.52,0
0,0,0,0,0,0,0,34277.51,0
0,0,0,0,0,0,0,33726.35,0
0,0,0,0,0,0,0,33746.85,1
0,0,0,0,0,0,0,33274.02,0
0,0,0,0,0,0,0,33072.77,0
0,0,0,0,0,0,0,32986.6,0
0,0,0,0,0,0,0,32778.48,0
0,0,0,0,0,0,0,32607.12,0
0,0,0,0,0,0,0,31914.44,0
0,0,0,0,0,0,0,31680.06,0
0,0,0,0,0,0,0,32071.84,1
0,0,0,0,0,0,0,32261.63,1
0,0,0,0,0,0,0,32245.07,0
0,0,0,0,0,0,0,31791.7,0
0,0,0,0,0,0,0,31397.22,0
0,0,0,0,0,0,0,31597.75,1
0,0,0,0,0,0,0,32001.95,1
0,0,0,0,0,0,0,31985.85,0
0,0,0,0,0,0,0,31970.34,0
0,0,0,0,0,0,0,32005.3,1
0,0,0,0,0,0,0,32365.48,1
0,0,0,0,0,0,0,32243.08,0
0,0,0,0,0,0,0,31716.64,0
0,0,0,0,0,0,0,30726.85,0
0,0,0,0,0,0,0,30471.83,0
0,0,0,0,0,0,0,31074.69,1
0,0,0,0,0,0,0,31109.19,1
0,0,0,0,0,0,0,31786.27,1
0,0,0,0,0,0,0,31303.55,0
0,0,0,0,0,0,0,30806.51,0
0,0,0,0,0,0,0,31280.47,1
0,0,0,0,0,0,0,31558.37,1
0,0,0,0,0,0,0,31258.02,0
0,0,0,0,0,0,0,31700.42,1
0,0,0,0,0,0,0,31589.35,0
0,0,0,0,0,0,0,31594.35,1
0,0,0,0,0,0,0,31303.84,0
0,0,0,0,0,0,0,31445.15,1
0,0,0,0,0,0,0,31788.47,1
0,0,0,0,0,0,0,32269.38,1
0,0,0,0,0,0,0,32374.99,1
0,0,0,0,0,0,0,32882.17,1
0,0,0,0,0,0,0,33104.48,1
0,0,0,0,0,0,0,33148.89,1
0,0,0,0,0,0,0,33160.72,1
0,0,0,0,0,0,0,32943.57,0
0,0,0,0,0,0,0,33086.56,1
0,0,0,0,0,0,0,33300,1
0,0,0,0,0,0,0,32990.32,0
0,0,0,0,0,0,0,32569.47,0
0,0,0,0,0,0,0,32693.12,1
0,0,0,0,0,0,0,33236.39,1
0,0,0,0,0,0,0,33357.58,1
0,0,0,0,0,0,0,33137.47,0
0,0,0,0,0,0,0,33276.86,1
0,0,0,0,0,0,0,33232.31,0
0,0,0,0,0,0,0,33023.41,0
0,0,0,0,0,0,0,33054.66,1
0,0,0,0,0,0,0,32738.09,0
0,0,0,0,0,0,0,32827.86,1
0,0,0,0,0,0,0,32626.36,0
0,0,0,0,0,0,0,32867.73,1
0,0,0,0,0,0,0,34387.83,1
0,0,0,0,0,0,0,34699.5,1
0,0,0,0,0,0,0,34587.07,0
0,0,0,0,0,0,0,34270.01,0
0,0,0,0,0,0,0,34388.71,1
0,0,0,0,0,0,0,34410.31,1
0,0,0,0,0,0,0,34360.46,0
0,0,0,0,0,0,0,34535.63,1
0,0,0,0,0,0,0,34551.07,1
0,0,0,0,0,0,0,35051.3,1
0,0,0,0,0,0,0,34914.18,0
0,0,0,0,0,0,0,34402.01,0
0,0,0,0,0,0,0,34209.9,0
0,0,0,0,0,0,0,34121.04,0
0,0,0,0,0,0,0,34433.03,1
0,0,0,0,0,0,0,34295.08,0
0,0,0,0,0,0,0,34359.34,1
0,0,0,0,0,0,0,34983.98,1
0,0,0,0,0,0,0,34666.73,0
0,0,0,0,0,0,0,34217.09,0
0,0,0,0,0,0,0,34178.87,0
0,0,0,0,0,0,0,34459.15,1
0,0,0,0,0,0,0,34685.14,1
0,0,0,0,0,0,0,34643.67,0
0,0,0,0,0,0,0,34441.28,0
0,0,0,0,0,0,0,34487.11,1
0,0,0,0,0,0,0,34927.77,1
0,0,0,0,0,0,0,34649.51,0
0,0,0,0,0,0,0,34330.25,0
0,0,0,0,0,0,0,34588.39,1
0,0,0,0,0,0,0,34867.74,1
0,0,0,0,0,0,0,34731.63,0
0,0,0,0,0,0,0,35348.5,1
0,0,0,0,0,0,0,34872.22,0
0,0,0,0,0,0,0,35067.38,1
0,0,0,0,0,0,0,35236.47,1
0,0,0,0,0,0,0,35649.78,1
0,0,0,0,0,0,0,35600.95,0
0,0,0,0,0,0,0,35839.93,1
0,0,0,0,0,0,0,36337.79,1
0,0,0,0,0,0,0,36270.56,0
0,0,0,0,0,0,0,36264.95,0
0,0,0,0,0,0,0,36367.73,1
0,0,0,0,0,0,0,36402.36,1
0,0,0,0,0,0,0,36292.48,0
0,0,0,0,0,0,0,36418.26,1
0,0,0,0,0,0,0,36185.09,0
0,0,0,0,0,0,0,36249.51,1
0,0,0,0,0,0,0,35945.74,0
0,0,0,0,0,0,0,35907.93,0
0,0,0,0,0,0,0,35880.77,0
0,0,0,0,0,0,0,35841.87,0
0,0,0,0,0,0,0,35814.53,0
0,0,0,0,0,0,0,35105.95,0
0,0,0,0,0,0,0,34754.69,0
0,0,0,0,0,0,0,34789,1
0,0,0,0,0,0,0,35025.65,1
0,0,0,0,0,0,0,35268.6,1
0,0,0,0,0,0,0,34607.61,0
0,0,0,0,0,0,0,34674.73,1
0,0,0,0,0,0,0,34739.55,1
0,0,0,0,0,0,0,34870.49,1
0,0,0,0,0,0,0,34678.66,0
0,0,0,0,0,0,0,34750.66,1
0,0,0,0,0,0,0,34600.6,0
0,0,0,0,0,0,0,34216.46,0
0,0,0,0,0,0,0,34132.28,0
0,0,0,0,0,0,0,34717.75,1
0,0,0,0,0,0,0,34835.27,1
0,0,0,0,0,0,0,34780.49,0
0,0,0,0,0,0,0,34596.71,0
0,0,0,0,0,0,0,34800.9,1
0,0,0,0,0,0,0,34869.73,1
0,0,0,0,0,0,0,35037.23,1
0,0,0,0,0,0,0,34722.86,0
0,0,0,0,0,0,0,34957.77,1
0,0,0,0,0,0,0,34314.84,0
0,0,0,0,0,0,0,34130,0
0,0,0,0,0,0,0,34342.53,1
0,0,0,0,0,0,0,34347.86,1
0,0,0,0,0,0,0,33551.61,0
0,0,0,0,0,0,0,33340.73,0
0,0,0,0,0,0,0,33452.69,1
0,0,0,0,0,0,0,33277.26,0
0,0,0,0,0,0,0,33193.46,0
0,0,0,0,0,0,0,33739,1
0,0,0,0,0,0,0,33669.14,0
0,0,0,0,0,0,0,33416.1,0
0,0,0,0,0,0,0,33220.72,0
0,0,0,0,0,0,0,33456.64,1
0,0,0,0,0,0,0,33171.67,0
0,0,0,0,0,0,0,33501.4,1
0,0,0,0,0,0,0,33356.51,0
0,0,0,0,0,0,0,33119.94,0
0,0,0,0,0,0,0,33426.45,1
0,0,0,0,0,0,0,33509.3,1
0,0,0,0,0,0,0,33565.26,1
0,0,0,0,0,0,0,33564.21,0
0,0,0,0,0,0,0,33782.89,1
0,0,0,0,0,0,0,33281.14,0
0,0,0,0,0,0,0,33271.35,0
0,0,0,0,0,0,0,32916.94,0
0,0,0,0,0,0,0,33141.07,1
0,0,0,0,0,0,0,32841.78,0
0,0,0,0,0,0,0,32969.99,1
0,0,0,0,0,0,0,33377.71,1
0,0,0,0,0,0,0,33382.57,1
1409.774,1118.038,83029.188,5223.0903,61657.20084,1195.467172,5353.516035,32975.9,0
4800.316,733.395,25923.289,12131.1612,28069.27511,1626.300111,6285.284817,32980,1
1824.785,2057.486,59185.423,2660.9449,52966.59937,2232.606981,22557.05756,33028.8,1
24127.787,87925.636,1316682.577,-64270.8119,1313888.139,12412.54216,45226.22046,33231.75,1
15259.242,24.879,76852.678,53305.8977,82567.27898,3056.844511,5729.972729,33500.51,1
2936.529,427.494,14249.072,5316.7182,16124.38819,6175.855269,8664.747536,33669.75,1
45514.004,6773.001,304735.414,122059.3279,288508.9114,42014.52393,151340.5736,33689.79,1
9280.07,7526.926,55932.3,-90.3361,63327.45313,18371.34238,28459.76714,33634.73,0
16443.413,1146.494,68008.657,50676.7352,77010.07705,28650.44359,62155.76229,33473.5,0
11263.623,20626.833,214404.544,-28224.1789,212389.5837,39096.33048,124169.9412,33305.46,0
2604.126,119.891,65766.983,9413.5647,60357.68999,5090.282732,6612.481294,33358.58,1
938.557,84.602,14134.841,3426.904,13630.96131,1676.82539,2211.110108,33149.38,0
1815.956,82.255,73240.789,4749.2453,62656.14656,2092.920833,7267.170833,33465.51,1
15724.8,1116.277,102611.924,45796.6611,102640.0221,2694.066667,7366.843452,33711.52,1
13694.969,381.899,61716.132,40650.1562,69026.52106,-87.029329,1269.893831,33811.56,1
1505.491,8200.892,152062.617,-14796.1026,143214.4783,-4303.4,16900.79583,33531.79,0
670.481,1408.765,14914.754,-2615.3512,14367.58931,2294.457186,7013.247287,33692.25,1
27637.278,13988.036,116590.066,45941.4529,130918.2736,15569.10394,24447.65787,33534.07,0
1098.196,0,2823.804,2480.992,3330.806386,1560.655556,1065.561111,33527.82,0
193.333,17.784,10460.883,425.414,9587.182764,516.7530794,1207.580825,33679.74,1
18472.687,226.782,203302.701,85268.1733,181487.2488,-7895.109091,75888.42857,33728.51,1
173.475,1179.761,11850.764,-3647.6035,11716.36849,541.7403535,3890.372038,33703.86,0
66654.025,8490.7,346630.073,42263.1654,283322.203,-7896.444444,213177.7847,34512.05,1
10965.308,7062.462,585235.93,10399.5317,544613.5208,30147.58801,119141.556,34526.6,1
809.439,888.434,233880.485,-307.1076,217794.4792,56675.29167,160840.0889,34643.35,1
1772.068,219.342,25433.832,5139.6648,21760.72532,4482.46596,10530.95963,34622.51,0
21185.487,4472.312,174500.152,53881.7476,148113.0511,29387.86736,64125.55356,34606.29,0
810.787,278.799,2613.414,1040.698,3234.264271,1110.419444,1233.073611,34565.43,0
7532.38,676.587,93041.048,13771.2896,92078.75402,3256.752778,20843.09653,34711.49,1
1379.173,162.62,20362.207,4149.3575,20058.05763,2147.028333,5298.751111,34703.53,0
20949.67,1921.086,100635.377,54475.296,104796.0945,21291.26806,58136.61848,34631.63,0
6427.104,1224.607,27859.289,11588.5927,30922.04227,4491.770833,8485.484722,34551.01,0
8851.002,7393.534,143432.331,10200.3263,127681.1488,7293.167817,49254.99456,34778.72,1
9905.54,2190.083,48637.64,28187.9096,51890.29739,8463.812554,15650.44632,34676.4,0
4820.678,3871.305,113521.637,-3974.1939,107549.3965,11834.83333,19295.1,34759.19,1
333.616,4182.805,25645.049,-7987.1378,27041.89271,-246.3170996,10490.08312,34734.41,0
21764.381,153.098,83688.521,80200.9356,94972.21586,8010.99747,25152.29955,34558.7,0
856.654,10335.48,32056.785,-20161.5206,36823.9302,1354.895152,2422.842727,34581.93,1
165.053,88.959,4487.988,231.4594,4337.736175,59.04,476.2779487,34688.3,1
20467.463,388.225,95278.293,62133.4637,99411.49353,15051.68996,31012.61905,34528.69,0
20046.595,1905.735,200480.67,63976.6518,206489.6164,140.4022727,6460.790909,34462.94,0
37836.138,73.673,244888.16,122318.7278,257237.9836,37784.71499,39507.03408,34620.07,1
1059.764,24469.385,44319.826,-51748.9882,64033.45297,-12690.73284,26958.31964,34659.85,1
350.041,15.104,69661.855,786.0188,65942.66973,256.4466667,404.84,34790.32,1
18972.515,233.107,260697.378,53025.5466,257975.6976,23377.10288,27636.22273,35207.6,1
12637.951,3214.753,227537.318,17551.7062,217209.2701,13225.1535,14491.58125,35424.32,1
8030.923,8680.746,62845.331,-41.1725,70275.91686,7393.034947,30366.10299,35592.21,1
31236.874,538.444,253499.453,98841.0176,256688.0247,42130.16075,58090.57343,35546.03,0
14802.108,746.013,165855.862,52607.2521,166472.5199,37629.08876,48548.70939,35484.34,0
577.5,2091.662,16613.838,-2567.3515,17223.58342,188.307684,5078.142208,35605.64,1
26184.574,2602.729,260783.697,76137.9142,267981.7876,513.3001515,65326.20343,35541.03,0
13475.338,4072.891,89729.761,32612.5958,96787.87225,-1096.361508,11839.1002,35256.96,0
18777.628,30.422,271783.945,63854.4852,209519.2588,28378.71198,76766.30095,35354.35,1
14320.029,1884.455,95423.67,41141.5528,102051.3917,6861.633737,14193.82866,35476.37,1
34868.637,2677.899,154268.464,109569.1052,172310.4386,57002.29643,94899.54387,35513.31,1
22687.619,98.192,140209.189,81551.4874,148718.5937,28787.89456,37432.31685,35466.6,0
5750.648,551.18,218176.432,22632.4683,206569.5155,-5569.13,8794.343333,35563.33,1
78067.276,10128.454,394151.478,147347.4523,442470.2747,33556.24631,278725.1956,35517.27,0
19977.819,101.964,80408.457,66300.6318,90394.22004,31314.55737,49451.91291,35572.8,1
12497.195,6201.626,109291.871,51010.1152,113165.3521,-14091.37174,56027.35379,35552.82,0
15281.243,105.335,141524.422,51932.2322,128549.0861,28146.76023,44009.88201,35909.92,1
4986.342,1084.292,52503.366,10304.0629,52648.61504,13650.38631,24679.96293,35389.34,0
19982.472,235.152,68590.427,54288.1989,80697.62843,35597.29,49134.95444,35289.21,0
16653.896,4398.901,116619.37,52995.7157,124967.9592,25419.38559,47282.41776,34824.89,0
14339.765,1988.058,82122.776,40101.7345,88649.4788,1376.548785,16751.13392,34575.55,0
13102.021,213.511,64015.484,39178.9948,70250.45878,9527.355231,32398.17789,34429.76,0
25716.855,58.87,173955.275,87522.0647,186203.5902,28709.24286,35957.49643,34363.38,0
4617.402,5339.047,88251.453,-13015.5677,86740.76145,26720.175,40643.22083,34219.27,0
22992.777,3727.212,176807.013,59334.0213,187621.0598,27283.88897,38000.30758,34344.53,1
138173.509,435.022,426830.09,434140.1941,402454.8152,267413.2202,162974.9278,34332.45,0
363.332,4563.555,104023.441,-9916.0933,100057.3851,-5850.233333,28766.93333,34271.7,0
7966.676,366.629,129758.88,17812.337,126033.4135,-544.4203772,24705.67456,34273.32,1
5790.895,151.607,47799.096,19113.0096,50112.39842,19081.985,18612.38472,34335.96,1
94201.795,75459.237,469748.283,91966.9769,521595.6693,88571.51933,294916.7035,34489.11,1
27418.452,5655.466,310236.472,52318.2367,315075.7889,2291.83658,30500.91106,33386.32,0
21350.835,702.988,108945.439,62668.1073,117034.9022,3970.350906,25730.25795,33458.7,1
73882.139,41054.959,667887.902,97974.0458,721769.5184,26888.2411,211365.4958,33643.19,1
29320.653,1003.672,171890.327,90710.9958,182732.9621,10710.49195,26260.48024,33712.22,1
17477.705,12200.499,193916.515,38190.1675,205959.0408,-4291.556533,31489.04121,33600,0
34595.545,580.401,166981.913,95155.6393,181384.8633,-698.25375,3739.7975,33665.18,1
21239.884,665.535,97923.953,59530.7095,108292.0268,9537.759015,20866.48519,33729.14,1
36625.656,4282.232,213075.743,112215.3777,230208.8345,7599.287545,28429.67471,34010.55,1
9226.134,4784.966,98426.9,22112.5965,102542.5303,897.7222222,11585.66111,34136.51,1
412.181,114.562,5702.205,1485.1859,5755.938595,733.521875,2920.941667,33859.82,0
24630.069,17439.126,175970.805,40322.0735,200186.8655,1593.949405,5585.397024,34155.59,1
39691.897,612.616,119111.6,76103.3166,145660.192,34837.26548,41953.65714,33979.76,0
338.649,19.872,8508.479,644.0714,7621.869474,628.3733333,1106.91,33704.21,0
0,0,0,0,0,0,0,34064.12,1
0,0,0,0,0,0,0,33828.35,0
0,0,0,0,0,0,0,33938.95,1
0,0,0,0,0,0,0,33928.42,0
0,0,0,0,0,0,0,34672.51,1
0,0,0,0,0,0,0,34777.95,1
0,0,0,0,0,0,0,34684.52,0
0,0,0,0,0,0,0,34883.56,1
0,0,0,0,0,0,0,34999.22,1
0,0,0,0,0,0,0,34221.26,0
0,0,0,0,0,0,0,33932.92,0
0,0,0,0,0,0,0,34085.43,1
0,0,0,0,0,0,0,34397.05,1
0,0,0,0,0,0,0,34153.92,0
0,0,0,0,0,0,0,34160.87,1
0,0,0,0,0,0,0,34058.5,0
0,0,0,0,0,0,0,34049.81,0
0,0,0,0,0,0,0,33949.72,0
0,0,0,0,0,0,0,33855.81,0
0,0,0,0,0,0,0,34028.97,1
0,0,0,0,0,0,0,33960.69,0
0,0,0,0,0,0,0,33777.69,0
0,0,0,0,0,0,0,34028.31,1
0,0,0,0,0,0,0,34244.09,1
0,0,0,0,0,0,0,34163.55,0
0,0,0,0,0,0,0,34253.14,1
0,0,0,0,0,0,0,34296.25,1
0,0,0,0,0,0,0,34466.53,1
0,0,0,0,0,0,0,34726.23,1
0,0,0,0,0,0,0,34833.69,1
0,0,0,0,0,0,0,34735.82,0
0,0,0,0,0,0,0,34742.03,1
0,0,0,0,0,0,0,34818.58,1
0,0,0,0,0,0,0,34707.37,0
0,0,0,0,0,0,0,34641.38,0
0,0,0,0,0,0,0,34850.98,1
0,0,0,0,0,0,0,34879.92,1
0,0,0,0,0,0,0,34827.93,0
0,0,0,0,0,0,0,34646.12,0
0,0,0,0,0,0,0,34534.51,0
0,0,0,0,0,0,0,34591.14,1
0,0,0,0,0,0,0,34652.34,1
0,0,0,0,0,0,0,34669.89,1
0,0,0,0,0,0,0,34648.94,0
0,0,0,0,0,0,0,34542.74,0
0,0,0,0,0,0,0,34252.94,0
0,0,0,0,0,0,0,34148.6,0
0,0,0,0,0,0,0,33882.47,0
0,0,0,0,0,0,0,33232.9,0
0,0,0,0,0,0,0,33325.54,1
0,0,0,0,0,0,0,33385.66,1
0,0,0,0,0,0,0,33330.06,0
0,0,0,0,0,0,0,33310.73,0
0,0,0,0,0,0,0,32857.36,0
0,0,0,0,0,0,0,33114.83,1
0,0,0,0,0,0,0,32497.28,0
0,0,0,0,0,0,0,32570.73,1
0,0,0,0,0,0,0,32579.27,1
0,0,0,0,0,0,0,32496.62,0
0,0,0,0,0,0,0,32708.71,1
0,0,0,0,0,0,0,32589.31,0
0,0,0,0,0,0,0,32489.66,0
0,0,0,0,0,0,0,32777.12,1
0,0,0,0,0,0,0,32916.93,1
0,0,0,0,0,0,0,32914.69,0
0,0,0,0,0,0,0,32880.07,0
0,0,0,0,0,0,0,32844.78,0
0,0,0,0,0,0,0,32999.01,1
0,0,0,0,0,0,0,32822.98,0
0,0,0,0,0,0,0,32680.95,0
0,0,0,0,0,0,0,32568.84,0
